case_id,dimension,condition_number,delta_contract,rho_contract,cheap_cost_exact_units,initial_residual,candidate_residual,candidate_contract_satisfied,baseline_lower_calls,baseline_upper_calls,post_upper_calls,gate_accept,guaranteed_saved_calls,guaranteed_cost_slack,baseline_actual_calls,post_actual_calls,gated_actual_calls,gated_total_cost,gated_cost_ratio,always_total_cost,always_cost_ratio,posthoc_descent_accept,posthoc_total_cost,posthoc_cost_ratio
720,64,1.5063395903868118,0.003571356890414805,0.0035841571949091736,4.0,0.9999999999999999,0.0017474919202788459,True,21,36,21,False,0,-4.0,32,17,32,32,1.0,21.0,0.65625,True,21.0,0.65625
721,64,1.873112906938569,0.05249383228848149,0.05540210088053377,4.0,1.0,0.024726910393679954,True,21,46,37,False,-16,-20.0,41,30,41,41,1.0,34.0,0.8292682926829268,True,34.0,0.8292682926829268
722,64,2.0863678279335645,0.014006679654955676,0.014205653695558602,4.0,1.0,0.007430062409697846,True,21,52,36,False,-15,-19.0,47,30,47,47,1.0,34.0,0.723404255319149,True,34.0,0.723404255319149
723,64,1.3430195866397434,0.12181115048677947,0.13870723882943778,2.0,1.0,0.0785732455224462,True,21,31,27,False,-6,-8.0,28,23,28,28,1.0,25.0,0.8928571428571429,True,25.0,0.8928571428571429
724,64,1.569193086792244,0.00401014458585614,0.0040262905932798645,4.0,1.0,0.0022084688017434823,True,21,37,23,False,-2,-6.0,34,18,34,34,1.0,22.0,0.6470588235294118,True,22.0,0.6470588235294118
725,64,1.8167998618328458,0.05385381904410283,0.05691913166070595,1.0,0.9999999999999999,0.033810769303795334,True,21,44,35,False,-14,-15.0,39,29,39,39,1.0,30.0,0.7692307692307693,True,30.0,0.7692307692307693
726,64,1.9653063183672679,0.005595350141295198,0.005626834249105977,2.0,0.9999999999999999,0.003086679926018471,True,21,49,31,False,-10,-12.0,41,22,41,41,1.0,24.0,0.5853658536585366,True,24.0,0.5853658536585366
727,64,1.1011713452937324,0.16731299277113862,0.2009314320010198,0.5,0.9999999999999999,0.1143149593508243,True,21,24,21,False,0,-0.5,23,19,23,23,1.0,19.5,0.8478260869565217,True,19.5,0.8478260869565217
728,64,1.0435620441253564,0.015506427363252508,0.015750663888766673,0.25,0.9999999999999999,0.008449867630241168,True,21,22,16,True,5,4.75,22,14,14,14.25,0.6477272727272727,14.25,0.6477272727272727,True,14.25,0.6477272727272727
729,64,1.4684803681643948,0.4336716310654092,0.7657600340262963,2.0,0.9999999999999999,0.30292154366124996,True,21,35,34,False,-13,-15.0,31,27,31,31,1.0,29.0,0.9354838709677419,True,29.0,0.9354838709677419
730,64,1.512234700764768,0.3735310498282206,0.5962483052444937,4.0,1.0,0.21730804459159275,True,21,36,34,False,-13,-17.0,31,28,31,31,1.0,32.0,1.032258064516129,True,32.0,1.032258064516129
731,64,1.5038953618512447,0.09601940997232906,0.10621844211211426,0.5,1.0,0.0637974884814551,True,21,36,30,False,-9,-9.5,33,27,33,33,1.0,27.5,0.8333333333333334,True,27.5,0.8333333333333334
732,64,2.1298312475963517,0.042978353615632306,0.044908444629235635,0.5,0.9999999999999999,0.024014856415034584,True,21,53,41,False,-20,-20.5,46,32,46,46,1.0,32.5,0.7065217391304348,True,32.5,0.7065217391304348
733,64,1.3579435174626329,0.042056223345572366,0.0439026009359878,4.0,1.0,0.028116045818884685,True,21,31,24,False,-3,-7.0,29,21,29,29,1.0,25.0,0.8620689655172413,True,25.0,0.8620689655172413
734,64,2.8412838731140346,0.0010366742967275323,0.0010377501055884222,0.25,1.0,0.0006257172248098575,True,21,73,37,False,-16,-16.25,65,25,65,65,1.0,25.25,0.38846153846153847,True,25.25,0.38846153846153847
735,64,1.1316914473350435,0.016241247310670556,0.01650938023806283,4.0,1.0,0.010696878031291383,True,21,25,18,False,3,-1.0,23,16,23,23,1.0,20.0,0.8695652173913043,True,20.0,0.8695652173913043
736,64,1.0793463276560087,0.030939517545334153,0.03192733385119907,0.25,1.0000000000000002,0.017539907460227138,True,21,23,18,True,3,2.75,22,16,16,16.25,0.7386363636363636,16.25,0.7386363636363636,True,16.25,0.7386363636363636
737,64,2.2291314974092837,0.012786888912214132,0.012952511234503939,0.5,1.0,0.007148847684138747,True,21,56,39,False,-18,-18.5,49,30,49,49,1.0,30.5,0.6224489795918368,True,30.5,0.6224489795918368
738,64,1.6650505220246588,0.021406640886212105,0.021874909212134766,4.0,0.9999999999999999,0.013626323442589374,True,21,40,29,False,-8,-12.0,36,24,36,36,1.0,28.0,0.7777777777777778,True,28.0,0.7777777777777778
739,64,1.7124952553973374,0.003359320993539876,0.0033706440689223577,0.25,1.0,0.0017872907259679893,True,21,41,25,False,-4,-4.25,37,19,37,37,1.0,19.25,0.5202702702702703,True,19.25,0.5202702702702703
740,64,1.2634760218258558,0.055062926837363135,0.05827152770403161,4.0,0.9999999999999999,0.03143425449178628,True,21,29,23,False,-2,-6.0,27,20,27,27,1.0,24.0,0.8888888888888888,True,24.0,0.8888888888888888
741,64,2.982105197436738,0.024813601639744068,0.025444983319565705,0.25,0.9999999999999999,0.013245244005600582,True,21,77,57,False,-36,-36.25,68,46,68,68,1.0,46.25,0.6801470588235294,True,46.25,0.6801470588235294
742,64,1.5481758248728683,0.010601810918539841,0.010715413708592266,2.0,0.9999999999999999,0.007046304959057054,True,21,37,25,False,-4,-6.0,34,21,34,34,1.0,23.0,0.6764705882352942,True,23.0,0.6764705882352942
743,64,1.587312029857468,0.008151612212986756,0.008218607111087234,1.0,1.0,0.005031654739827309,True,21,38,25,False,-4,-5.0,34,21,34,34,1.0,22.0,0.6470588235294118,True,22.0,0.6470588235294118
744,64,1.5352538045828443,0.3309283944793286,0.49460833750641714,2.0,1.0,0.2218870779570157,True,21,36,35,False,-14,-16.0,33,28,33,33,1.0,30.0,0.9090909090909091,True,30.0,0.9090909090909091
745,64,1.1972064915611154,0.05026185516995257,0.052921803176544796,2.0,0.9999999999999999,0.028471333604755705,True,21,27,21,False,0,-2.0,25,19,25,25,1.0,21.0,0.84,True,21.0,0.84
746,64,1.6415171897443488,0.13171665596320714,0.1516977803015714,0.5,1.0,0.0645583487016916,True,21,39,34,False,-13,-13.5,35,28,35,35,1.0,28.5,0.8142857142857143,True,28.5,0.8142857142857143
747,64,2.056332652511183,0.003008605712381698,0.003017684735916343,0.25,1.0,0.0015333558003615807,True,21,51,30,False,-9,-9.25,45,23,45,45,1.0,23.25,0.5166666666666667,True,23.25,0.5166666666666667
748,64,2.757484268689061,0.004546896850345265,0.0045676655544683075,0.25,0.9999999999999999,0.0025600976138198373,True,21,71,44,False,-23,-23.25,59,32,59,59,1.0,32.25,0.5466101694915254,True,32.25,0.5466101694915254
749,64,1.2476541427760055,0.005513806317177604,0.005544376937761849,4.0,1.0,0.0037957220453397524,True,21,28,18,False,3,-1.0,27,16,27,27,1.0,20.0,0.7407407407407407,True,20.0,0.7407407407407407
750,64,2.1712554183359005,0.014732819569148872,0.014953121205870576,4.0,0.9999999999999999,0.009147192947638504,True,21,55,38,False,-17,-21.0,49,31,49,49,1.0,35.0,0.7142857142857143,True,35.0,0.7142857142857143
751,64,1.4788920208801009,0.1548981158724426,0.18328928000480318,4.0,0.9999999999999999,0.08532503477906682,True,21,35,31,False,-10,-14.0,32,26,32,32,1.0,30.0,0.9375,True,30.0,0.9375
752,64,1.6357517620212596,0.5053756778590619,1.0217364072829809,1.0,1.0,0.46449494268014896,True,21,39,39,False,-18,-19.0,35,33,35,35,1.0,34.0,0.9714285714285714,True,34.0,0.9714285714285714
753,64,1.2045054018612096,0.014849420352907408,0.015073249368869954,0.5,1.0,0.007731512294115811,True,21,27,19,True,2,1.5,25,17,17,17.5,0.7,17.5,0.7,True,17.5,0.7
754,64,2.259276694265413,0.001760711413909676,0.001763816986610048,0.25,1.0,0.0011233131643185643,True,21,57,31,False,-10,-10.25,50,23,50,50,1.0,23.25,0.465,True,23.25,0.465
755,64,1.92295757127295,0.15632357728799864,0.1852885455605075,0.25,0.9999999999999999,0.08415826077576702,True,21,47,42,False,-21,-21.25,41,33,41,41,1.0,33.25,0.8109756097560976,True,33.25,0.8109756097560976
756,64,1.279119495262262,0.12273105835179723,0.13990129198146642,4.0,1.0,0.05911512466359803,True,21,29,25,False,-4,-8.0,27,21,27,27,1.0,25.0,0.9259259259259259,True,25.0,0.9259259259259259
757,64,1.0302074489177586,0.02740201447401323,0.02817403992379653,2.0,1.0,0.016802898424945267,True,21,22,16,True,5,3.0,21,15,15,17.0,0.8095238095238095,17.0,0.8095238095238095,True,17.0,0.8095238095238095
758,64,2.887020248577445,0.021493950750471082,0.021966088780908402,4.0,1.0,0.015222541505087152,True,21,75,54,False,-33,-37.0,63,42,63,63,1.0,46.0,0.7301587301587301,True,46.0,0.7301587301587301
759,64,2.7434125395867484,0.1869689826691094,0.2299653748548391,0.25,1.0,0.10297619543409428,True,21,71,63,False,-42,-42.25,62,51,62,62,1.0,51.25,0.8266129032258065,True,51.25,0.8266129032258065
760,64,2.726689291995606,0.004805974375733374,0.004829183306962355,4.0,0.9999999999999999,0.0027065272096961314,True,21,70,43,False,-22,-26.0,61,32,61,61,1.0,36.0,0.5901639344262295,True,36.0,0.5901639344262295
761,64,1.8323792397192302,0.04438454246785618,0.04644602817798521,1.0,1.0,0.0234593872544031,True,21,45,35,False,-14,-15.0,38,28,38,38,1.0,29.0,0.7631578947368421,True,29.0,0.7631578947368421
762,64,2.9387037886031564,0.0027886028179685256,0.0027964008693128614,4.0,1.0,0.0016271504754982397,True,21,76,44,False,-23,-27.0,64,31,64,64,1.0,35.0,0.546875,True,35.0,0.546875
763,64,2.9543770890545176,0.018437184094228832,0.018783498921783503,0.5,0.9999999999999999,0.010452469424371804,True,21,77,55,False,-34,-34.5,66,41,66,66,1.0,41.5,0.6287878787878788,True,41.5,0.6287878787878788
764,64,2.2941800626994384,0.0416898104806598,0.043503461547842,1.0,0.9999999999999998,0.026929404995892664,True,21,58,45,False,-24,-25.0,50,35,50,50,1.0,36.0,0.72,True,36.0,0.72
765,64,1.3986340374982182,0.0015524011099641811,0.001554814806195107,0.25,1.0000000000000002,0.0009164646245277305,True,21,33,18,True,3,2.75,29,14,14,14.25,0.49137931034482757,14.25,0.49137931034482757,True,14.25,0.49137931034482757
766,64,1.1653972729290603,0.005756736902535906,0.005790068805295573,2.0,0.9999999999999999,0.003398072659416084,True,21,26,16,True,5,3.0,24,14,14,16.0,0.6666666666666666,16.0,0.6666666666666666,True,16.0,0.6666666666666666
767,64,2.7546227252955253,0.007821166399385805,0.007882819240360947,0.5,1.0,0.004744158273038497,True,21,71,46,False,-25,-25.5,61,34,61,61,1.0,34.5,0.5655737704918032,True,34.5,0.5655737704918032
768,64,1.127090346955357,0.015919589360491693,0.016177122507851048,0.5,0.9999999999999999,0.007133310439363684,True,21,25,17,True,4,3.5,23,15,15,15.5,0.6739130434782609,15.5,0.6739130434782609,True,15.5,0.6739130434782609
769,64,2.60267714222859,0.00791061853629714,0.007973695398922644,0.5,0.9999999999999999,0.004441020100560413,True,21,67,44,False,-23,-23.5,59,32,59,59,1.0,32.5,0.5508474576271186,True,32.5,0.5508474576271186
770,64,1.5928607136019775,0.0026301256855749394,0.002637061488730891,2.0,1.0,0.0018937157839226657,True,21,38,22,False,-1,-3.0,34,17,34,34,1.0,19.0,0.5588235294117647,True,19.0,0.5588235294117647
771,64,1.8546209827821019,0.0010285045320459817,0.0010295634427128406,0.5,1.0,0.0005874530642899342,True,21,46,23,False,-2,-2.5,40,17,40,40,1.0,17.5,0.4375,True,17.5,0.4375
772,64,2.1727357260188174,0.04864644635809332,0.05113393035834924,0.5,0.9999999999999999,0.0247385066853113,True,21,55,43,False,-22,-22.5,45,33,45,45,1.0,33.5,0.7444444444444445,True,33.5,0.7444444444444445
773,64,2.379477799565718,0.013979261429308335,0.014177451733492224,0.5,1.0,0.007388608574487695,True,21,60,42,False,-21,-21.5,49,30,49,49,1.0,30.5,0.6224489795918368,True,30.5,0.6224489795918368
774,64,1.9080444665685634,0.0027202601038078325,0.0027276801031684323,2.0,0.9999999999999998,0.0015853338024188729,True,21,47,27,False,-6,-8.0,41,20,41,41,1.0,22.0,0.5365853658536586,True,22.0,0.5365853658536586
775,64,1.4117428189474872,0.0036957428956922458,0.0037094520768521833,0.25,1.0,0.0021712372433354424,True,21,33,20,True,1,0.75,30,16,16,16.25,0.5416666666666666,16.25,0.5416666666666666,True,16.25,0.5416666666666666
776,64,1.2818136674664555,0.5794037005388222,1.3775767910490204,1.0,1.0,0.588813165090562,True,21,29,30,False,-9,-10.0,27,25,27,27,1.0,26.0,0.9629629629629629,True,26.0,0.9629629629629629
777,64,1.9996981206181377,0.005795080656316225,0.005828859366479296,1.0,0.9999999999999999,0.003527076426328289,True,21,50,31,False,-10,-11.0,42,24,42,42,1.0,25.0,0.5952380952380952,True,25.0,0.5952380952380952
778,64,1.3002269934021078,0.6644809024539525,1.9804562760030597,0.25,1.0,0.8773431053773513,True,21,30,31,False,-10,-10.25,27,28,27,27,1.0,28.25,1.0462962962962963,True,28.25,1.0462962962962963
779,64,2.8407825943705816,0.01539652268022686,0.015637282454189907,4.0,1.0,0.008679220598406237,True,21,73,52,False,-31,-35.0,66,38,66,66,1.0,42.0,0.6363636363636364,True,42.0,0.6363636363636364
780,64,1.9546451475427165,0.7248289840279049,2.634103673554809,0.5,1.0,1.1209469911863184,True,21,48,52,False,-31,-31.5,41,38,41,41,1.0,38.5,0.9390243902439024,False,41.5,1.0121951219512195
781,64,2.6766597994250296,0.02271748616345726,0.02324556701037722,1.0,1.0,0.012265675137719924,True,21,69,50,False,-29,-30.0,59,38,59,59,1.0,39.0,0.6610169491525424,True,39.0,0.6610169491525424
782,64,1.87157389566317,0.35319358559394337,0.5460576421745457,0.25,1.0,0.23989141488731047,True,21,46,44,False,-23,-23.25,41,37,41,41,1.0,37.25,0.9085365853658537,True,37.25,0.9085365853658537
783,64,2.946585897936413,0.7409519051109551,2.8602870267326943,2.0,1.0,0.9905207133195211,True,21,76,82,False,-61,-63.0,66,68,66,66,1.0,70.0,1.0606060606060606,True,70.0,1.0606060606060606
784,64,2.4523052350573797,0.07180061678342957,0.07735473442636065,4.0,0.9999999999999999,0.04448439076396356,True,21,62,51,False,-30,-34.0,56,42,56,56,1.0,46.0,0.8214285714285714,True,46.0,0.8214285714285714
785,64,1.3343716846002087,0.016811455232432146,0.017098912840167887,4.0,1.0000000000000002,0.010568879191762305,True,21,31,22,False,-1,-5.0,28,18,28,28,1.0,22.0,0.7857142857142857,True,22.0,0.7857142857142857
786,64,2.1890160629439683,0.029908753813868073,0.03083086661327265,1.0,0.9999999999999999,0.01762875220056937,True,21,55,41,False,-20,-21.0,48,33,48,48,1.0,34.0,0.7083333333333334,True,34.0,0.7083333333333334
787,64,2.0037808486958033,0.004710766817466521,0.004733063174413521,0.25,1.0,0.0031792289750946045,True,21,50,31,False,-10,-10.25,43,24,43,43,1.0,24.25,0.563953488372093,True,24.25,0.563953488372093
788,64,2.439314814367745,0.0011384297123945301,0.0011397272117163726,0.5,1.0,0.0006850322204215701,True,21,62,32,False,-11,-11.5,52,22,52,52,1.0,22.5,0.4326923076923077,True,22.5,0.4326923076923077
789,64,1.0505798110790416,0.13502492429252777,0.15610267634832076,0.25,0.9999999999999999,0.0758486478388371,True,21,22,20,True,1,0.75,22,18,18,18.25,0.8295454545454546,18.25,0.8295454545454546,True,18.25,0.8295454545454546
790,64,1.5950590799860347,0.005156143359571756,0.005182866964655106,1.0,1.0,0.0031420027417154842,True,21,38,24,False,-3,-4.0,34,19,34,34,1.0,20.0,0.5882352941176471,True,20.0,0.5882352941176471
791,64,2.3134500558569897,0.0018174611220866837,0.0018207703013215857,1.0,1.0,0.0011732634110900963,True,21,59,32,False,-11,-12.0,52,25,52,52,1.0,26.0,0.5,True,26.0,0.5
792,64,2.979226072117906,0.001374527313904205,0.0013764192397446174,0.25,1.0,0.0007542032288138822,True,21,77,41,False,-20,-20.25,65,29,65,65,1.0,29.25,0.45,True,29.25,0.45
793,64,1.4809128192343126,0.004342690080555433,0.004361631293508793,0.25,0.9999999999999999,0.00260714879079041,True,21,35,21,False,0,-0.25,31,17,31,31,1.0,17.25,0.5564516129032258,True,17.25,0.5564516129032258
794,64,1.1925937943907057,0.0018090331726867842,0.0018123117046797985,0.25,0.9999999999999999,0.0009271433054701727,True,21,27,15,True,6,5.75,25,12,12,12.25,0.49,12.25,0.49,True,12.25,0.49
795,64,1.2657359740868772,0.7125139127213528,2.4784291979693105,2.0,1.0,0.8031692031798845,True,21,29,31,False,-10,-12.0,27,25,27,27,1.0,27.0,1.0,True,27.0,1.0
796,64,1.1509792058570518,0.03717165398260743,0.038606729991241824,4.0,1.0,0.023451363071907236,True,21,25,20,False,1,-3.0,24,17,24,24,1.0,21.0,0.875,True,21.0,0.875
797,64,1.4023489684710808,0.031017329045828167,0.03201019995051608,2.0,0.9999999999999999,0.016882071249302237,True,21,33,25,False,-4,-6.0,29,21,29,29,1.0,23.0,0.7931034482758621,True,23.0,0.7931034482758621
798,64,1.3512963042473134,0.03043271949810218,0.031387939867719795,4.0,0.9999999999999999,0.017598686363885892,True,21,31,23,False,-2,-6.0,28,19,28,28,1.0,23.0,0.8214285714285714,True,23.0,0.8214285714285714
799,64,2.4078557660773,0.002512841107908037,0.002519171385322942,4.0,0.9999999999999999,0.0016422998505846009,True,21,61,35,False,-14,-18.0,53,27,53,53,1.0,31.0,0.5849056603773585,True,31.0,0.5849056603773585
800,64,2.3129831336630557,0.32551717195206686,0.48261743430024506,0.25,0.9999999999999999,0.18881549357355373,True,21,59,55,False,-34,-34.25,52,45,52,52,1.0,45.25,0.8701923076923077,True,45.25,0.8701923076923077
801,64,1.7095742975053934,0.0030417107118753737,0.0030509909437106933,0.5,1.0,0.0020294989887635778,True,21,41,24,False,-3,-3.5,37,20,37,37,1.0,20.5,0.5540540540540541,True,20.5,0.5540540540540541
802,64,1.5773671242779144,0.03263660248700242,0.03373768593158282,0.25,1.0,0.016022434840632593,True,21,38,29,False,-8,-8.25,34,22,34,34,1.0,22.25,0.6544117647058824,True,22.25,0.6544117647058824
803,64,2.4914715472070394,0.006806156944443643,0.006852798164258179,0.25,1.0,0.0038443454262083376,True,21,64,41,False,-20,-20.25,57,29,57,57,1.0,29.25,0.5131578947368421,True,29.25,0.5131578947368421
804,64,1.0231290659880738,0.020802013296430055,0.02124392980673825,0.5,0.9999999999999999,0.011860262300000302,True,21,22,16,True,5,4.5,21,15,15,15.5,0.7380952380952381,15.5,0.7380952380952381,True,15.5,0.7380952380952381
805,64,1.4061140402115315,0.04892970329208227,0.051446989209367584,4.0,1.0,0.024590664177978117,True,21,33,26,False,-5,-9.0,30,21,30,30,1.0,25.0,0.8333333333333334,True,25.0,0.8333333333333334
806,64,2.454217437160294,0.2653312539768423,0.36115767196183235,0.5,1.0,0.1581450253636561,True,21,63,58,False,-37,-37.5,56,46,56,56,1.0,46.5,0.8303571428571429,True,46.5,0.8303571428571429
807,64,1.568916837708754,0.1639495382614736,0.19610005109087372,2.0,1.0,0.0928231314986323,True,21,37,33,False,-12,-14.0,34,28,34,34,1.0,30.0,0.8823529411764706,True,30.0,0.8823529411764706
808,64,2.3032830496564376,0.004560699191907257,0.004581594466086384,0.5,1.0,0.002508642281085488,True,21,58,36,False,-15,-15.5,51,28,51,51,1.0,28.5,0.5588235294117647,True,28.5,0.5588235294117647
809,64,1.5429844774359633,0.16684925610298426,0.2002629864105459,2.0,1.0,0.11824876669462361,True,21,37,32,False,-11,-13.0,33,28,33,33,1.0,30.0,0.9090909090909091,True,30.0,0.9090909090909091
810,64,1.3320719600151685,0.0067742114823340065,0.006820414411957768,1.0,1.0000000000000002,0.0033295594256659462,True,21,31,20,True,1,0.0,28,16,16,17.0,0.6071428571428571,17.0,0.6071428571428571,True,17.0,0.6071428571428571
811,64,2.644638809427331,0.049379192899991695,0.05194415326404364,0.5,1.0,0.03022460291378104,True,21,68,53,False,-32,-32.5,58,43,58,58,1.0,43.5,0.75,True,43.5,0.75
812,64,1.2222153171100305,0.1890864175135634,0.23317702600785584,0.5,1.0,0.10900641383548955,True,21,27,25,False,-4,-4.5,26,22,26,26,1.0,22.5,0.8653846153846154,True,22.5,0.8653846153846154
813,64,1.1069327029136915,0.0017368320647503078,0.0017398538987897065,4.0,0.9999999999999999,0.00116278862786617,True,21,24,13,True,8,4.0,23,12,12,16.0,0.6956521739130435,16.0,0.6956521739130435,True,16.0,0.6956521739130435
814,64,1.9541073758712086,0.05265641568439967,0.05558322931214108,2.0,1.0,0.03339363141733629,True,21,48,38,False,-17,-19.0,42,31,42,42,1.0,33.0,0.7857142857142857,True,33.0,0.7857142857142857
815,64,1.6965730763244533,0.003836915196678552,0.003851693819226495,2.0,1.0,0.0024450820034732272,True,21,41,25,False,-4,-6.0,37,20,37,37,1.0,22.0,0.5945945945945946,True,22.0,0.5945945945945946
816,64,2.206026174557132,0.725349724285562,2.6409939782464646,1.0,0.9999999999999999,0.9519165552154113,True,21,56,59,False,-38,-39.0,50,45,50,50,1.0,46.0,0.92,True,46.0,0.92
817,64,1.011058246103243,0.3517118503119541,0.5425239540182814,1.0,0.9999999999999999,0.21689236114540741,True,21,21,20,True,1,0.0,21,19,19,20.0,0.9523809523809523,20.0,0.9523809523809523,True,20.0,0.9523809523809523
818,64,1.525784844603978,0.0016539758533961409,0.001656716021691954,4.0,1.0,0.0008640834497636888,True,21,36,20,False,1,-3.0,31,15,31,31,1.0,19.0,0.6129032258064516,True,19.0,0.6129032258064516
819,64,1.7370082185224067,0.2423653448646804,0.3198973848700097,4.0,1.0,0.1470194133744074,True,21,42,39,False,-18,-22.0,37,32,37,37,1.0,36.0,0.972972972972973,True,36.0,0.972972972972973
820,64,2.643798888854059,0.01642492623627874,0.016699209520863078,4.0,1.0,0.00974238670589957,True,21,68,48,False,-27,-31.0,60,39,60,60,1.0,43.0,0.7166666666666667,True,43.0,0.7166666666666667
